Geneid	control_1	control_2	control_3	treatment_1	treatment_2	treatment_3
LOC_Os02g21560	0	0	0	0	0	0
LOC_Os02g21570	5	10	9	13	15	19
LOC_Os02g21580	34	50	34	37	42	55
LOC_Os02g21590	0	2	0	0	0	0
LOC_Os02g21600	0	0	0	0	0	0
LOC_Os02g21610	0	0	0	0	0	0
LOC_Os02g21620	0	0	0	0	0	0
LOC_Os02g21630	666	678	582	585	659	478.33
LOC_Os02g21640	7	6	6	13	12	7
LOC_Os02g21650	187	253	196	275	303	268
LOC_Os02g21660	580	651	620	1200	1221	1209
LOC_Os02g21670	0	0	0	0	0	0
LOC_Os02g21680	0	0	0	0	0	0
LOC_Os02g21685	0	0	0	0	0	0
LOC_Os02g21700	46	15	44	32	33	20
LOC_Os02g21710	0	0	0	0	0	0
LOC_Os02g21720	0	0	0	0	0	0
LOC_Os02g21730	0	0	0	0	0	0
LOC_Os02g21740	0	0	0	0	0	0
LOC_Os02g21750	80	87	77	49	81	64
LOC_Os02g21760	0	0	0	0	0	0
LOC_Os02g21770	5	2	5	3	3	3
LOC_Os02g21780	14	15	6	9	2	3
LOC_Os02g21790	15.33	30	16	10	6	14
LOC_Os02g21800	0	0	0	0	0	0
LOC_Os02g21810	823	940	684	283	271	386
LOC_Os02g21820	0	0	0	0	0	0
LOC_Os02g21830	0	0	1	0	0	0
LOC_Os02g21840	1	1	1	0	3	0
LOC_Os02g21850	0	0	0	1	0	0
LOC_Os02g21860	0	0	0	0	0	0
LOC_Os02g21870	248.5	214	172	239	287	212.67
LOC_Os02g21880	2497.1	2721	2183	2507	3105	2233
LOC_Os02g21890	56	38	43	16	5	6
LOC_Os02g21900	0	0	0	0	0	0
LOC_Os02g21910	0	0	0	0	0	0
LOC_Os02g21920	664	718	618	651	797	727
LOC_Os02g21925	0	0	0	0	0	0
LOC_Os02g21950	0	0	0	0	0	0
LOC_Os02g21960	0	0	0	0	0	0
LOC_Os02g21970	1597	1723	1477	1714	2013	1680
LOC_Os02g21980	1	0	3	0	0	0
LOC_Os02g21990	0.2	0	0	0	0	0
LOC_Os02g22000	0	0	0	0	0	0
LOC_Os02g22010	0	0	0	1	2	1
LOC_Os02g22020	44	52	27	188	370	187
LOC_Os02g22030	5	4	3	2	3	4
LOC_Os02g22040	5	0	1	2	7	2
LOC_Os02g22050	0	0	0	2	0	0
LOC_Os02g22060	933	1002	936	678	839	660
LOC_Os02g22070	749	716	726	553	800	575
LOC_Os02g22080	1	0	0	0	0	0
LOC_Os02g22084	163	158	107	128	122	115
LOC_Os02g22090	725.67	669.67	586	683	739	553
LOC_Os02g22100	2649	2216	1345	2648	2856	2071
LOC_Os02g22110	12	6	5	3	7	7
LOC_Os02g22120	13	0	0	0	0	0
LOC_Os02g22130	1053	1019	1004	568	669	502
LOC_Os02g22140	421	529	435	451	535	486
LOC_Os02g22160	44	37	34	62	52	45
LOC_Os02g22170	0	0	0	0	0	0
LOC_Os02g22180	0	0	0	0	0	0
LOC_Os02g22190	672	660	622	780	865	716
LOC_Os02g22200	0	0	0	0	0	0
LOC_Os02g22210	0	0	0	0	0	0
LOC_Os02g22220	0	0	0	0	0	0
LOC_Os02g22230	0	0	0	0	0	0
LOC_Os02g22240	0	0	0	0	1	0
LOC_Os02g22250	0	0	0	0	0	0
LOC_Os02g22260	2075.5	2256	2042	2748	3060	2577
LOC_Os02g22290	21	23	16	22	8	18
LOC_Os02g22300	0	0	0	0	0	0
LOC_Os02g22310	0	0	0	0	0	0
LOC_Os02g22320	0	0	0	0	0	0
LOC_Os02g22330	0	0	0	0	0	0
LOC_Os02g22340	0	0	0	0	0	0
LOC_Os02g22350	0	1	0	0	0	0
LOC_Os02g22360	0	0	0	0	0	0
LOC_Os02g22370	626	673	604	639	729	638
LOC_Os02g22374	415.5	418.5	386	388	394.5	346
LOC_Os02g22380	987	939	918	818	847	808
LOC_Os02g22390	0	0	0	0	0	0
LOC_Os02g22400	0	0	0	0	0	0
LOC_Os02g22410	0	0.2	0	0	0	0
LOC_Os02g22420	0	0	0	0	0	0
LOC_Os02g22430	0	0	0	0	0	0
LOC_Os02g22440	0	0	0	0	0	0
LOC_Os02g22450	0	0	0	0	0	0
LOC_Os02g22460	0	0	0	0	0	0
LOC_Os02g22480	89	86	82	105	121	122
LOC_Os02g22490	0	0	0	0	0	0
LOC_Os02g22500	0	0	0	0	0	1
LOC_Os02g22510	0	0	0	0	0	0
LOC_Os02g22520	0	0	0	0	0	0
LOC_Os02g22530	0	0	0	0	0	0
LOC_Os02g22540	0	0	0	0	0	0
LOC_Os02g22550	0	0	0	0	0	0
LOC_Os02g22560	0	0	0	0	0	0
LOC_Os02g22570	21	9	9	7	7	13
LOC_Os02g22580	200	152	160	251.5	327	208
LOC_Os02g22590	581	469	437.5	664.5	765	567
LOC_Os02g22600	172	209	119	241	209	218.25
LOC_Os02g22610	5	6	4	10	7	9
LOC_Os02g22630	0	0	0	0	0	0
LOC_Os02g22640	0	0	0	0	0	0
LOC_Os02g22650	283	276	270	217	282	227
LOC_Os02g22660	1	1	2	0	3	2
LOC_Os02g22670	0	0	0	0	0	0
LOC_Os02g22680	0	0	0	0	0	0
LOC_Os02g22690	0	0	0	0	0	0
LOC_Os02g22700	0	0	0	0	0	0
LOC_Os02g22710	0	0	0	0	0	0
LOC_Os02g22720	0	0	0	0	0	0
LOC_Os02g22730	0	0	0	0	0	0
LOC_Os02g22740	0	0	0	0	0	0
LOC_Os02g22750	0	0	0	0	0	0
LOC_Os02g22760	0	0	0	0	0	0
LOC_Os02g22770	0	1	0	0	0	0
LOC_Os02g22780	831	942	827	968	950	941
LOC_Os02g22790	0	0	0	0	0	0
LOC_Os02g22800	0.67	0	0	0	0	0
LOC_Os02g22810	0	0	0	0	0	0
LOC_Os02g22820	72	115	77	216	303	232
LOC_Os02g23820	1.37	1.38	2.43	2.39	2.18	1.3
LOC_Os02g23821	1.25	1.58	2.7	1.74	2.16	0.94
LOC_Os02g23822	0.45	0.24	0.31	1.39	0.78	0.49
LOC_Os02g23823	713	731	625	670	893	630
LOC_Os02g23824	0	0	0	0	0	0
LOC_Os02g23825	0	0	0	0	0	0
LOC_Os02g23826	7	18	13	22	25	24
LOC_Os02g23827	0	0.33	0	0.67	0.33	2
LOC_Os02g23828	0	0	0	0	0	0
LOC_Os02g23829	0	0.67	1	4.5	3.17	5.33
LOC_Os02g23830	0	0	0	0	0	1
LOC_Os02g23840	0	0	0	0	0	0
LOC_Os02g23850	0	0	0	0	0	0
LOC_Os02g23860	0	0	0	0	0	0
LOC_Os02g23880	0	0	2	0	0	0
LOC_Os02g23890	533	512	452	628	676	553
LOC_Os02g23900	0	0	0	0	0	0
LOC_Os02g23910	0	0	1	0	0	0
LOC_Os02g23920	0	0	0	0	0	0
LOC_Os02g23930	304	256	182	302	274	181
LOC_Os02g23939	541	502	369	444	477	389
LOC_Os02g23950	0	0	0	0	0	0
LOC_Os02g23960	12	24	8	9	9	5
LOC_Os02g23970	1	0	0	0	1	0
LOC_Os02g23980	0	0	1	0	0	0
LOC_Os02g23990	0	1	0	0	0	0
LOC_Os02g24000	2	1	0	0	1	0
LOC_Os02g24010	0	0	0	0	1	0
LOC_Os02g24020	648	696	713	945	948	925
LOC_Os02g24030	0	0	0	0	0	0
LOC_Os02g24040	0	0	0	0	0	0
LOC_Os02g24050	0	0	0	0	0	0
LOC_Os02g24060	0	0	1	0	0	0
LOC_Os02g24070	0	0	0	0	0	0
LOC_Os02g24080	1081	1083	882	752	807	705
LOC_Os02g24090	0	0	0	0	0	0
LOC_Os02g24100	103	121	71	89	92	94
LOC_Os02g24134	897	902	771	1039	1103	848
LOC_Os02g24150	82	92	62	65	64	72
LOC_Os02g24155	0	0	0	0	0	0
LOC_Os02g24170	0	0	0	0	0	0
LOC_Os02g24190	620	530	527	434.5	412	358.5
LOC_Os02g24205	47	64	49	35	17.5	22.5
LOC_Os02g24210	0	5	0	3	0	0
LOC_Os02g24230	0	0	0	0	0	0
LOC_Os02g24240	1	1	4	0	2	2
LOC_Os02g24250	0.44	1.22	0.48	0.2	0	0.1
LOC_Os02g24260	0.33	0	0	0	0	0
LOC_Os02g24270	122	151	121	69	60	67
LOC_Os02g24280	3	0	2	0	4	1
LOC_Os02g24290	0	0	0	0	0	0
LOC_Os02g24300	0	0	0	0	0	0
LOC_Os02g24310	0	0	0	0	0	0
LOC_Os02g24320	0	0	0	0	0	0
LOC_Os02g24330	925	1151	932	1289	1294	1294
LOC_Os02g24340	3	1	1	2	0	5
LOC_Os02g24354	2447	2645	2265	3287	3240	2868
LOC_Os02g24370	0	0	0	0	0	0
LOC_Os02g24380	0	0	0	0	0	0
LOC_Os02g24390	3	0	1	5	6	8
LOC_Os02g24400	0	0	0	1	0	0
LOC_Os02g24410	0	0	0	0	0	0
LOC_Os02g24420	0	0	0	0	0	0
LOC_Os02g24430	4	3	3	8	5	3
LOC_Os02g24460	0	0	0	0	0	0
LOC_Os02g24470	0	0	0	0	0	0
LOC_Os02g24480	0	0	0	1	0	0
LOC_Os02g24490	0	0	0	0	0	0
LOC_Os02g24500	0	0.25	0	1	0	0
LOC_Os02g24520	0	0	0	0	0	0
LOC_Os02g24530	0	0	0	0	0	0
LOC_Os02g24540	0	1	0	3	2	2
LOC_Os02g24550	0	0	1	0	0	0
LOC_Os02g24560	0	0	0	0	0	0
LOC_Os02g24570	0	0	0	0	0	0
LOC_Os02g24574	0.98	0.17	0.5	0.67	0.53	0.29
LOC_Os02g24576	11.95	21.15	15.11	26.94	36.81	21.68
LOC_Os02g24586	1	1.22	1.12	1.2	2.16	1.2
LOC_Os02g24596	11.12	8.12	10.13	5.92	6.8	6.02
LOC_Os02g24598	7.13	6.43	8.53	5.93	7.3	4.23
LOC_Os02g24604	5.75	6.68	5.48	6.6	5.15	4.65
LOC_Os02g24612	23	32.25	44.58	15.38	35.85	18.37
LOC_Os02g24614	19.43	20.22	22.16	9.1	6.51	5.72
LOC_Os02g24624	0.25	0.8	0.9	1.7	1.15	0.95
LOC_Os02g24626	1.13	0.74	1	1.87	3.94	2.02
LOC_Os02g24628	1.93	1.98	2.9	2.18	5.13	3.73
LOC_Os02g24632	105.82	112.09	154.53	84.83	208.85	97.83
LOC_Os02g24634	77.37	104.6	103.63	59.57	79.02	62.78
LOC_Os02g24636	68.42	60.22	64.47	72.07	73.07	53.32
LOC_Os02g24640	0	0	0	0	0	0
LOC_Os02g24642	56.83	43.93	41.52	88.38	70.28	60.7
LOC_Os02g24660	0	0	0	0	0	0
LOC_Os02g24670	0	0	0	0	0	0
LOC_Os02g24690	0	0	0	0	0	0
LOC_Os02g24700	0	0	0	1	0	0
LOC_Os02g24710	0	0	0	1	0	0
LOC_Os02g24720	4	18	5	15	4	2
LOC_Os02g24730	0	0	0	0	0	0
LOC_Os02g24740	1	0	0	1	0	1
LOC_Os02g24750	491	524	501.5	500	541	506
LOC_Os02g24760	0.57	0.59	0.24	0.44	0.35	0.22
LOC_Os02g24770	0	0	0	0	0	0
LOC_Os02g24780	0	0	0	0	0	0
LOC_Os02g24790	0	0	0	0	0	0
LOC_Os02g24800	0	0	0	0	0	0
LOC_Os02g24810	0	0	0	0	0	0
LOC_Os02g24820	0	0	0	0	0	0
LOC_Os02g24830	0	0	0	0	0	0
LOC_Os02g24840	0	0	0	0	0	0
LOC_Os02g24850	0	0	0	0	0	0
LOC_Os02g24860	0	0	0	0	0	0
LOC_Os02g24870	0	0	0	0	0	0
LOC_Os02g24880	0	0	0	0	0	0
LOC_Os02g24890	0	1	0	0	1	0
LOC_Os02g24900	0	0	0	0	0	0
LOC_Os02g24910	0	0	0	0	0	0
LOC_Os02g24920	0	0	0	0	0	0
LOC_Os02g24930	0	0	0	0	0	0
LOC_Os02g24940	0	0	0	0	0	0
LOC_Os02g24950	0	0	0	0	0	0
LOC_Os02g24960	0	0	0	0	0	0
LOC_Os02g24970	0	0	0	0	0	0
LOC_Os02g24980	0	0	0	0	0	0
LOC_Os02g24990	0	0	0	0	0	0
LOC_Os02g25000	0	0	0	0	0	0
LOC_Os02g25010	0	0	0	0	0	0
LOC_Os02g25020	1	1	1	8	10	9
LOC_Os02g25030	0	0	0	0	0	0
LOC_Os02g25040	0	0	0	0	0	0
LOC_Os02g25050	0	0	0	0	0	0
LOC_Os02g25060	1371	1103	1122	1059	1248	1062
LOC_Os02g25070	0	0	0	0	0	0
LOC_Os02g25080	287	278	232	207	251	190
LOC_Os02g25090	0	0	0	0	0	0
LOC_Os02g25100	0	0	0	0	0	0
LOC_Os02g25110	0	0	0	0	0	0
LOC_Os02g25120	0	0	0	0	0	2
LOC_Os02g25130	0	0	0	0	0	0
LOC_Os02g25140	0	0	0	0	0	0
LOC_Os02g25150	0	0	0	0	0	0
LOC_Os02g25160	0	0	0	0	0	0
LOC_Os02g25170	0	0	0	0	0	0
LOC_Os02g25180	0	0	0	0	0	0
LOC_Os02g25190	0	0	0	0	0	0
LOC_Os02g25200	0	0	0	0	0	0
LOC_Os02g25210	0	0	0	0	0	0
LOC_Os02g25220	0	0	0	0	0	0
LOC_Os02g25230	64	48	33	34	31	26
LOC_Os02g25240	1	0	0	1	0	1
LOC_Os02g25250	0	0	0	0	0	0
LOC_Os02g25260	0	0	0	0	0	0
LOC_Os02g25270	0	0	0	0	0	0
LOC_Os02g25280	2.17	0.92	0.92	1.25	1.75	0.67
LOC_Os02g25290	0	0	0	0	0	0
LOC_Os02g25300	0	0	0	0	0	0
LOC_Os02g25310	0	0	0	0	0	0
LOC_Os02g25320	0	0	0	0	0	0
LOC_Os02g25330	0	0	0	0	0	0
LOC_Os02g25340	0	0	0	0	0	0
LOC_Os02g25350	0	0	0	0	0	0
LOC_Os02g25360	0	0	0	0	0	0
LOC_Os02g25370	0	0	0	0	0	0
LOC_Os02g25380	0	0	0	0	0	0
LOC_Os02g25390	0.11	0.33	0	0.45	0.56	0.33
LOC_Os02g25400	0	0	0	0	0	0
LOC_Os02g25410	0	0	0	0	0	0
LOC_Os02g25430	1	0	1	1	0	0
LOC_Os02g25440	0	0	0	0	1	0
LOC_Os02g25449	229	234	198	269	297	232.67
LOC_Os02g25460	0	0	0	0	0	0
LOC_Os02g25470	1	1	0	1	0	0
LOC_Os02g25480	0	0	0	0	0	0
LOC_Os02g25490	0	0	0	0	0	0
LOC_Os02g25500	0	0	0	0	0	0
LOC_Os02g25510	0	1	0	0	0	0
LOC_Os02g25520	0	0	0	0	0	0
LOC_Os02g25530	0	0	0	0	0	0
LOC_Os02g25540	0	0	0	0	0	0
LOC_Os02g25550	0	0	0	0	0	0
LOC_Os02g25560	0	0	0	0	0	0
LOC_Os02g25580	878	810	823	622	734	549
LOC_Os02g25590	0	0	0	1	0	0
LOC_Os02g25600	0	0	0	0	0	0
LOC_Os02g25610	22	20	13	25	32	23
LOC_Os02g25620	2	5	2	3	3	1
LOC_Os02g25624	322.5	307	298	374.5	388.5	386.5
LOC_Os02g25630	0	0	6	1	0	0
LOC_Os02g25640	0	1	2	0	0	1
LOC_Os02g25650	73	80	55	70	100	64
LOC_Os02g25670	0	0	0	0	0	0
LOC_Os02g25680	0	0	0	0	0	1
LOC_Os02g25690	0	0	0	0	0	0
LOC_Os02g25700	0	0	0	0	0	1
LOC_Os02g25710	0	0	0	0	0	0
LOC_Os02g25720	0	0	0	0	0	0
LOC_Os02g25730	0	0	0	0	0	0
LOC_Os02g25740	0	0	0	0	0	0
LOC_Os02g25750	0	0	0	0	0	0
LOC_Os02g25755	0	0	0	0	0	0
LOC_Os02g25760	0	0	0	0	1	0
LOC_Os02g25770	0	0	0	0	0	0
LOC_Os02g25780	113	115	65	94	95	74
LOC_Os02g25790	0	0	1	0	0	0
LOC_Os02g25800	0	0	0	0	0	0
LOC_Os02g25810	0	0	0	0	0	0
LOC_Os02g25820	0	0	0	0	0	0
LOC_Os02g25830	0	0	0	0	0	0
LOC_Os02g25840	281	345	250	407	380	352
LOC_Os02g25850	0	0	0	1	0	1
LOC_Os02g25860	0	0	0	0	0	0
LOC_Os02g25870	47	28	39	52	73.5	45.67
LOC_Os02g25880	1	1	0	1	1	0
LOC_Os02g25890	0	0	0	0	0	0
LOC_Os02g25900	437	424	374	568	586	549
LOC_Os02g25910	6	7	4	3	2	2
LOC_Os02g25920	0	0	1	0	0	0
LOC_Os02g25930	0	0	0	0	0	0
LOC_Os02g25940	0	0	0	0	0	0
LOC_Os02g25950	0	0	0	0	0	0
LOC_Os02g25960	32	25	30	33	31	19
LOC_Os02g25970	0	0	0	0	0	0
LOC_Os02g25980	0	0	0	0	0	0
LOC_Os02g25990	0	0	0	0	0	0
LOC_Os02g26014	5	2	2	1	0	3
LOC_Os02g26040	0	0	0	0	0	0
LOC_Os02g26050	0	0	0	0	0	0
LOC_Os02g26060	0	0	0	0	0	0
LOC_Os02g26070	0	0	0	0	0	0
LOC_Os02g26080	0	1	2	1	1	3
LOC_Os02g26100	0	0	0	0	0	0
LOC_Os02g26110	1.03	0	0	1.33	0.33	0.36
LOC_Os02g26120	0	0	1	0	0	0
LOC_Os02g26130	0	0	0	0	0	0
LOC_Os02g26140	0	0	0	0	1	0
LOC_Os02g26150	0	0	0	0	0	0
LOC_Os02g26160	53	44	42	22	23	26
LOC_Os02g26170	0	0	0	0	0	0
LOC_Os02g26180	0	0	0	0	0	0
LOC_Os02g26190	0	29	0	3	0	0
LOC_Os02g26200	0	0	0	0	1	0
LOC_Os02g26210	2550	3564	2142	2158	3499	1347
LOC_Os02g26220	0	0	0	0	0	0
LOC_Os02g26230	0	0	0	0	0	0
LOC_Os02g26240	0.1	0	0	0	0	0
LOC_Os02g26250	0	0	0	0	0	0
LOC_Os02g26260	2	5	2	1	3	2
LOC_Os02g26270	0	0	0	0	1	0
LOC_Os02g26280	1	1	1	0	0	0
LOC_Os02g26290	0	1	0	0	0	0
LOC_Os02g26294	1207	960	1054	761	770	607
LOC_Os02g26300	145	147	150	202	222	170
LOC_Os02g26310	5	8	5	3	5	4
LOC_Os02g26320	0	0	0	0	0	0
LOC_Os02g26330	11	18	8	6	27	6
LOC_Os02g26349	192	227	177	249	243	195
LOC_Os02g26370	599	672	467	531	597	527
LOC_Os02g26380	7	2	3	1	0	1
LOC_Os02g26390	111	99	94	54	48	42
LOC_Os02g26400	419	414	375	292	367	339
LOC_Os02g26404	127	157	133	102	128	109
LOC_Os02g26410	0	0	0	0	0	0
LOC_Os02g26420	0	0	0	0	0	0
LOC_Os02g26430	11	14	12	15	10	11
LOC_Os02g26440	298	313	261	308	357	234
LOC_Os02g26450	0	0	0	0	0	1
LOC_Os02g26460	0	0	0	0	0	0
LOC_Os02g26470	49	55	37	471	456	417
LOC_Os02g26480	0	0	0	9	13	10
LOC_Os02g26490	0	0	0	0	0	0
LOC_Os02g26500	0	0	0	0	0	0
LOC_Os02g26510	0	1	0	0	0	0
LOC_Os02g26520	0	0	0	0	0	0
LOC_Os02g26530	0	0	0	0	0	0
LOC_Os02g26540	0	0	0	0	0	0
LOC_Os02g26550	607.33	555.83	501.5	558	557.17	452
LOC_Os02g26560	122	108	90	100	97	78
LOC_Os02g26570	15	12	8	10	13	5
LOC_Os02g26580	1	0	0	0	0	0
LOC_Os02g26590	0	0	0	0	0	0
LOC_Os02g26600	0	0	0	0	0	0
LOC_Os02g26614	708	635	610	554	732	502
LOC_Os02g26630	0	0	0	0	0	0
LOC_Os02g26640	0	0	0	0	0	0
LOC_Os02g26650	1121	1093	1011	1031	1077	899
LOC_Os02g26660	125	115	100	136	133	94
LOC_Os02g26670	54	43	42	40	37	32
LOC_Os02g26680	0	1	0	0	0	1
LOC_Os02g26690	0	3	0	1	1	2
LOC_Os02g26700	3452	3469	2670	4377	5913	3000
LOC_Os02g26710	0	0	0	0	1	0
LOC_Os02g26720	0	0	0	2	1	0
LOC_Os02g26730	0	0	0	0	0	0
LOC_Os02g26740	185.33	205	148	200	223	182
LOC_Os02g26750	1	2	0	0	0	0
LOC_Os02g26760	0	0	0	0	0	0
LOC_Os02g26770	0.5	0	1	3.5	1.5	3.5
LOC_Os02g26780	0	0	0	0	0	0
LOC_Os02g26790	116	128	132	174	195	187
LOC_Os02g26794	0	0	1	1	0	0
LOC_Os02g26800	579	434	408	701	682	535
LOC_Os02g26810	0.5	0	1	5.5	3.5	6.5
LOC_Os02g26814	310	323	318	366	441	309
LOC_Os02g26820	0	0	0	0	0	0
LOC_Os02g26830	0	0	0	0	0	0
LOC_Os02g26840	0	0	3	1	0	0
LOC_Os02g26850	80	105	104	204	217	170
LOC_Os02g26860	356	373	278	809	957	759
LOC_Os02g26870	0	0	0	0	0	0
LOC_Os02g26880	0	0	0	0	0	0
LOC_Os02g26890	75	79	65	71	89	74
LOC_Os02g26900	0	0	0	0	0	0
LOC_Os02g26910	0	0	0	0	0	0
LOC_Os02g26920	16.03	16.75	10	14.33	11.17	17
LOC_Os02g26930	2.5	3.47	0.29	0.5	2.54	1.22
LOC_Os02g26940	64	79	63	91	79	91
LOC_Os02g26950	0	0	0	0	0	0
LOC_Os02g26960	264.17	323	261	378	487	375
LOC_Os02g26970	0	0	0	0	0	0
LOC_Os02g26984	1135.5	1037.5	971	1114	1291.5	990.5
LOC_Os02g27000	37	40	44	42	62	59
LOC_Os02g27010	0	0	0	0	0	0
LOC_Os02g27020	0	0	0	0	0	0
LOC_Os02g27030	16991	21277.33	16266	20947	23249	20024
LOC_Os02g27040	0	0	0	0	0	0
LOC_Os02g27050	0	0	0	0	0	0
LOC_Os02g27060	842	817	849	991	1062	860
LOC_Os02g27070	328	380	410	302	332	248
LOC_Os02g27080	0	0	0	0	0	0
LOC_Os02g27090	0	0	0	0	0	0
LOC_Os02g27100	101	113	82	143	196	171
LOC_Os02g27110	2995.5	2565	2724	1865	1718	1459
LOC_Os02g27120	2	2	2	1	0	1
LOC_Os02g27130	354.5	244	250	133	48	69
LOC_Os02g27140	0	0	0	0	0	0
LOC_Os02g27150	0	0	0	0	0	0
LOC_Os02g27160	0	1	8	0	0	0
LOC_Os02g27170	0	1	0	0	0	0
LOC_Os02g27180	0	1	0	2	2	2
LOC_Os02g27190	6	11	7	5	6	4
LOC_Os02g27200	11	14	11	6	2	7
LOC_Os02g27210	0	0	0	0	1	0
LOC_Os02g27220	521	485	521	382	448	387
LOC_Os02g27230	0	0.14	0	0	1	1
LOC_Os02g27240	0	0.5	0	0	0	0
LOC_Os02g27250	0	0	0	0	0	0
LOC_Os02g27260	0	0	0	0	1	0
LOC_Os02g27270	0	0	0	0	0	0
LOC_Os02g27280	0	0	0	0	0	0
LOC_Os02g27290	0	0	0	0	0	0
LOC_Os02g27300	60	67	39	55.5	45	64
LOC_Os02g27310	288	260	252	229	269	207
LOC_Os02g27320	1.24	1.93	2.34	1.82	0.61	1.4
LOC_Os02g27340	1	1	1	0	1	1
LOC_Os02g27350	1	1	0	0	0	1
LOC_Os02g27360	247	241	222	342	499	494
LOC_Os02g27370	0	0	0	0	0	0
LOC_Os02g27380	0.75	0.72	1.49	0.44	1.08	0.35
LOC_Os02g27400	2223	2585	2070	4323	5249	4781
LOC_Os02g27420	0	0	0	1	0	0
LOC_Os02g27430	0	0	0	0	0	0
LOC_Os02g27440	327	282.5	287	260	245	178
LOC_Os02g27450	0	2	1	0	1	2
LOC_Os02g27460	0	0	0	0	0	0
LOC_Os02g27470	695	601	613	616	580	479
LOC_Os02g27480	1573	1711	1325.67	773	895	818
LOC_Os02g27490	4214	4219	3410	2444	2951	2157
LOC_Os02g27500	16	15	9	10	16	9
LOC_Os02g27510	0.64	0.54	0	0.56	0.44	0.61
LOC_Os02g27520	1.29	0.81	0	0	0.1	0.2
LOC_Os02g27540	0	0	0	0	0	0
LOC_Os02g27550	0	0	0	0	1	0
LOC_Os02g27560	0	0	0	0	0	0
LOC_Os02g27570	0	0	0	0	0	0
LOC_Os02g27580	0	0	0	0	0	0
LOC_Os02g27590	0	0	0	0	0	0
LOC_Os02g27592	858	969	704	591	591.5	615
LOC_Os02g27594	1814	1826	1726	2342	2426	2493
LOC_Os02g27600	1	0	1	0	0	0
LOC_Os02g27610	0	0	0	0	0	0
LOC_Os02g27620	203	193	183	230	233	178
LOC_Os02g27630	0	0	0	0	0	0
LOC_Os02g27640	0	0	0	0	0	0
LOC_Os02g27650	0	0	0	0	0	0
LOC_Os02g27660	0	0	0	0	0	0
LOC_Os02g27674	13.37	10.27	13.3	10.25	6.54	7.69
LOC_Os02g27680	0	0	0	0	0	1
LOC_Os02g27690	0	0	0	0	0	0
LOC_Os02g27700	0	0	0	0	0	0
LOC_Os02g27710	0	0	0	0	0	0
LOC_Os02g27720	0	0	0	0	0	0
LOC_Os02g27730	0	0	0	0	0	0
LOC_Os02g27740	159	165	138	299	268	267
LOC_Os02g27750	0.12	0.2	0	0.93	1.1	0.1
LOC_Os02g27760	720	861	883	1274	1321	1230
LOC_Os02g27769	345.5	505.5	464	637.5	602	661
LOC_Os02g27780	0	0	0	0	0	0
LOC_Os02g27790	1	0	1	0	2	3
LOC_Os02g27800	0	0	0	0	0	0
LOC_Os02g27810	16	19	16	13	21	20
LOC_Os02g27820	1	0	1	0	0	0
LOC_Os02g27830	0	0	0	0	0	0
LOC_Os02g27840	0	0	0	0	0	0
LOC_Os02g27850	17	28	23	43	53.5	28
LOC_Os02g27870	234	269	225	224	230.5	193
LOC_Os02g27880	0	0	0	0	0	0
LOC_Os02g27890	0	0	0	0	0	0
LOC_Os02g27900	0	0	0	0	0	0
LOC_Os02g27910	0	0	0	0	0	0
LOC_Os02g27920	1	4.22	1	0	0	1
LOC_Os02g27930	0	0	0	0	0	0
LOC_Os02g27940	0	0	0	0	0	0
LOC_Os02g27950	809	809	650	769	908	656
LOC_Os02g27960	321	348	314	460	528	472
LOC_Os02g27970	0	0	0	0	0	0
LOC_Os02g27980	0	0	0	0	0	0
LOC_Os02g27990	0	0	0	0	0	0
LOC_Os02g28010	0.14	0	0	0	0	0
LOC_Os02g28020	0	0	0	0	0	0
LOC_Os02g28030	99	130	67	143	135	116
LOC_Os02g28040	442	422	382	475	541	436
LOC_Os02g28050	0	0	0	0	0	0
LOC_Os02g28074	585	581	567	299	328	266
LOC_Os02g28100	0	0	0	0	0	0
LOC_Os02g28110	0	0	0	0	0	0
LOC_Os02g28120	0	0	0	0	0	0
LOC_Os02g28130	0	0	0	0	0	0
LOC_Os02g28140	0	0	0	0	0	0
LOC_Os02g28150	0	0	0	0	0	0
LOC_Os02g28160	0	0	0	0	0	0
LOC_Os02g28170	160	184	67	667	872	865.5
LOC_Os02g28180	0	1	0	5	9	3
LOC_Os02g28200	62	63	26	69	99	105
LOC_Os02g28210	0	0	0	0	0	0
LOC_Os02g28220	0	0	1	7	1	4
LOC_Os02g28230	0	0	0	0	0	0
LOC_Os02g28240	0	0	0	0	0	0
LOC_Os02g28250	0	0	0	0	1	0.5
LOC_Os02g28260	0	0	0	1	0	1
LOC_Os02g28270	0	0	0	0	0	0
LOC_Os02g28280	0	0	0	0	0	0
LOC_Os02g28290	0	0	0	0	0	0
LOC_Os02g28300	2.5	6	3	2	2	5.5
LOC_Os02g28310	27	38	29	37	33	38
LOC_Os02g28320	0	0	0	0	0	0
LOC_Os02g28330	0	0	0	0	0	0
LOC_Os02g28334	0	0	3	0	0	0
LOC_Os02g28340	598	592	489.5	697.17	808.5	957
LOC_Os02g28350	1	0	1	0	0	0
LOC_Os02g28360	0	0	0	0	0	0
LOC_Os02g28370	0	0	0	0	0	0
LOC_Os02g28380	0	0	0	0.5	0	0
LOC_Os02g28400	0	0	0	0	0	0
LOC_Os02g28410	0	1	0	0	0	0
LOC_Os02g28420	0	0	0	0	0	0
LOC_Os02g28430	0	0	0	0	0	0
LOC_Os02g28450	0	0	0	0	0	0
LOC_Os02g28460	146.5	155	99	96	89	91
