GeneID	control_1	control_2	treatment_1	treatment_2
LOC_Os01g20120	10.98546923	12.36971859	4.333451647	3.460209571
LOC_Os01g20110	39.79288974	36.94754943	2.882232939	4.338325371
LOC_Os01g20100	0	0	0	0
LOC_Os01g20090	0	0	0	0
LOC_Os01g20080	0	0	0	0
LOC_Os01g20070	0	0	0	0
LOC_Os01g20060	0	0	0	0
LOC_Os01g20050	0	0	0	0
LOC_Os01g20040	0	0	0	0
LOC_Os01g20030	0	0	0.48750973	0
LOC_Os01g20020	0	0	0	0
LOC_Os01g20010	0	0	0	0
LOC_Os01g20000	0	0	0	0
LOC_Os01g19990	0.176722766	0.961511739	0	0
LOC_Os01g19980	0	0	0	0
LOC_Os01g19970	13.28758992	8.184340476	7.767078688	5.675864197
LOC_Os01g19960	0	0	0	0
LOC_Os01g19950	0	0	0	0
LOC_Os01g19940	28.40339393	37.30202168	89.76493162	114.1523678
LOC_Os01g19930	0	0	0	0
LOC_Os01g19920	0	0	0	0
LOC_Os01g19910	0	0	0	0
LOC_Os01g19894	0	0	0	0
LOC_Os01g19880	0.638422557	0	0.235459542	1.498870595
LOC_Os01g19870	4.161037906	6.239622995	3.088018093	5.82065424
LOC_Os01g19860	0	0	0	0
LOC_Os01g19850	0.203996166	0.295973501	0	0
LOC_Os01g19840	73.17797867	74.81294241	38.52477071	54.62930586
LOC_Os01g19830	0	0	0	0
LOC_Os01g19820	0	0	0	2.649247274
LOC_Os01g19820	0	0	0.944806147	1.374714447
LOC_Os01g19820	6.473289458	8.682094887	17.32284574	32.4152575
LOC_Os01g19820	0	0.370121674	0	1.368962504
LOC_Os01g19800	3.909146207	8.507539932	53.67242367	40.7636638
LOC_Os01g19790	0	0	0	0
LOC_Os01g19780	0	0	0	0.42436062
LOC_Os01g19770	0.143880482	0	1.910347862	1.447708134
LOC_Os01g19760	5.069946298	6.17704663	3.452067832	4.839712987
LOC_Os01g19750	0.651904349	0.425625084	0	0
LOC_Os01g19740	1133.048116	1086.100823	609.8332239	582.3928591
LOC_Os01g19730	0	0	0	0
LOC_Os01g19720	0	0	0	0
LOC_Os01g19710	0	0	0	0
LOC_Os01g19694	0.200846133	0	0	0
LOC_Os01g19680	0	0	0	0
LOC_Os01g19670	0	0.378030256	0.384382672	0
LOC_Os01g19660	0	0	0	0
LOC_Os01g19650	0	0	0	0
LOC_Os01g19640	0	0	0	0
LOC_Os01g19630	0	0.685349817	0	0
LOC_Os01g19630	0.170782505	0	0.094480615	0
LOC_Os01g19630	1.027393014	1.583785529	0.663105652	1.206042269
LOC_Os01g19630	0.330457204	0.719179512	0.365632297	0
LOC_Os01g19620	0	0	0	0
LOC_Os01g19610	3.598122808	1.912136572	0.370336779	0.92614576
LOC_Os01g19600	0	0	0	0
LOC_Os01g19590	0	0	0	0
LOC_Os01g19580	0	0	0	0
LOC_Os01g19570	0	0	0	0
LOC_Os01g19548	0.536078479	1.000008441	0	0.154113066
LOC_Os01g19548	0.352831911	0	0	0
LOC_Os01g19529	0	0	0	0.193141699
LOC_Os01g19500	0	0	0	0
LOC_Os01g19490	1.982743226	2.083140656	0.832128677	0.619141788
LOC_Os01g19480	1.923047731	2.409638021	0.128954187	0
LOC_Os01g19470	13.97752451	22.92485502	15.24120875	22.8285499
LOC_Os01g19460	0.287252552	0.468864382	0	0.240858391
LOC_Os01g19450	0	0	0	0
LOC_Os01g19450	57.42113103	73.72179019	32.05410559	40.84873631
LOC_Os01g19440	1.451651291	0.351028095	0	0
LOC_Os01g19430	0	0.209867331	0	0
LOC_Os01g19420	0	0	0	0.181767799
LOC_Os01g19410	30.23548355	34.34719046	23.16036517	27.19087785
LOC_Os01g19410	14.75065021	9.155039191	10.6387204	9.34491709
LOC_Os01g19410	7.291688422	7.076726398	5.015145549	5.155595756
LOC_Os01g19400	8.118276583	11.93779757	2.913216038	4.856953336
LOC_Os01g19390	1.909955296	2.59791718	3.830280191	1.321219685
LOC_Os01g19380	0.469220619	0.25529316	0.389374654	0.236062077
LOC_Os01g19370	0	0	0	0
LOC_Os01g19360	0	0	0	0
LOC_Os01g19350	0	0	0	0
LOC_Os01g19340	0	0	0	0
LOC_Os01g19330	0.29614744	0.16112765	0.491505711	0.446969998
LOC_Os01g19320	1.18675142	0	0	0.796063354
LOC_Os01g19310	0	0	0	0
LOC_Os01g19300	0	0	0	0
LOC_Os01g19290	0	0	0	0
LOC_Os01g19280	0	0	0.132272861	0
LOC_Os01g19270	0.165733888	0.901723547	0.18337522	0.500278346
LOC_Os01g19260	0.843720522	1.193531956	0.186705854	0.848941459
LOC_Os01g19250	0	0	0	0
LOC_Os01g19240	0.150960951	0	0	0
LOC_Os01g19230	0	0	0	0
LOC_Os01g19220	2.190860955	4.768007148	0.063791167	0.290054999
LOC_Os01g19210	0	0.071309214	0	0
LOC_Os01g19200	0.053236721	0	0	0
LOC_Os01g19190	0.029278758	0	0	0
LOC_Os01g19170	2.927700082	3.1858012	6.154737184	12.27423613
LOC_Os01g19160	0	0.441743221	0	0
LOC_Os01g19160	0.771589567	0.839611607	0.121960061	0
LOC_Os01g19150	0	0	0	0
LOC_Os01g19150	0	0	0	1.416985874
LOC_Os01g19150	3.608372649	6.267267297	1.612340118	3.840164769
LOC_Os01g19150	0	0	0.915864694	0
LOC_Os01g19150	44.83620056	36.63063224	65.53741485	70.48106465
LOC_Os01g19140	3.368472608	2.199258895	0	0
LOC_Os01g19140	10.21606548	10.70998823	2.067713682	1.754999439
LOC_Os01g19130	18.72249063	19.00075704	180.4277583	211.9069825
LOC_Os01g19120	0	0	0	0
LOC_Os01g19110	0	0	0	0
LOC_Os01g19100	0	0	0	0
LOC_Os01g19090	0	0	0	0
LOC_Os01g19080	0	0	0	0
LOC_Os01g19070	0	0	0	0
LOC_Os01g19060	0	0	0	0
LOC_Os01g19050	0	0	0	0
LOC_Os01g19030	0	0	0	0
LOC_Os01g19020	51.83038696	62.99830326	6.836114622	22.90965012
LOC_Os01g19010	0	0	0	0
LOC_Os01g19000	0	0	0	0
LOC_Os01g18990	0	0	0	0
LOC_Os01g18980	0	0	0	0
LOC_Os01g18970	0	0	0.173305482	0
LOC_Os01g18960	0	0	0	0
LOC_Os01g18950	0	0	0	0
LOC_Os01g18940	0	0	0	0
LOC_Os01g18930	0	0	0	0.159445438
LOC_Os01g18920	0	0	0	0
LOC_Os01g18910	0	0	0	0
LOC_Os01g18900	0	0	0.605693907	0
LOC_Os01g18890	0	0	0	0
LOC_Os01g18880	0.879431749	0.71772073	0.081086811	0.110609208
LOC_Os01g18880	1.509142431	1.642185891	0.890549952	1.012320663
LOC_Os01g18870	0	0.108605378	0.110430381	0
LOC_Os01g18860	0	0	0	0.104198101
LOC_Os01g18860	0	0	0	0
LOC_Os01g18850	16.61679408	17.96869207	21.89029237	39.02985989
LOC_Os01g18850	6.400627148	7.847769779	4.289058433	5.578512714
LOC_Os01g18850	0	0	5.61299823	1.100949043
LOC_Os01g18850	0	0	0.612916832	0
LOC_Os01g18840	27.22941622	22.91150465	0.350323448	1.433611658
LOC_Os01g18830	0	0	0	0
LOC_Os01g18810	0	0	0	0.145027499
LOC_Os01g18800	0	0.490984718	0.832058697	0.151333043
LOC_Os01g18800	2.479160492	2.52367272	2.477594948	1.850759194
LOC_Os01g18800	11.08381963	12.49688851	5.09752987	6.113668479
LOC_Os01g18800	8.841240969	4.171794917	0	1.653229741
LOC_Os01g18800	168.400451	135.4233028	131.7240329	137.0921162
LOC_Os01g18790	0	0	0	0
LOC_Os01g18780	0	0	0	0
LOC_Os01g18770	0	0	0	0
LOC_Os01g18760	0	0	0	0
LOC_Os01g18744	9.408170389	13.22353938	0.325300344	1.479123139
LOC_Os01g18730	0	0	0	0
LOC_Os01g18720	0	0	0	0
LOC_Os01g18710	0	0	0	0.287001788
LOC_Os01g18700	0	0	0	0
LOC_Os01g18690	0	0	0	0
LOC_Os01g18680	0	0	0	0
LOC_Os01g18670	17.82618754	22.74531035	29.00265894	31.12384865
LOC_Os01g18660	1.554524217	2.786112755	0.607056548	0.736067578
LOC_Os01g18650	0	0	0	0
LOC_Os01g18640	6.680609745	6.733909203	7.780756502	4.174684313
LOC_Os01g18640	12.78205611	12.6861402	9.713341811	7.914554708
LOC_Os01g18630	1.366260038	3.799362912	0	0
LOC_Os01g18630	95.84769587	73.12617278	25.27041507	32.95190529
LOC_Os01g18620	0.260971019	0.378637046	0	0
LOC_Os01g18610	0	0	0	0
LOC_Os01g18584	7.54351544	9.463962705	7.266343169	6.072155734
LOC_Os01g18570	0	0	0	0
LOC_Os01g18560	0	0	0	0
LOC_Os01g18550	0	0	0	0
LOC_Os01g18530	0	0	1.352564589	2.87001788
LOC_Os01g18520	0	0	0	0
LOC_Os01g18510	0	0	0	0
LOC_Os01g18500	0	0	0	0
LOC_Os01g18490	0	0	3.709094646	10.11903211
LOC_Os01g18480	0	0	0	0.032594345
LOC_Os01g18470	0	0	0	0
LOC_Os01g18460	0	0	0	0
LOC_Os01g18450	2.676295383	1.456116543	0	0
LOC_Os01g18440	0	0	0	0
LOC_Os01g18420	0	0	0	0
LOC_Os01g18410	1.961809286	1.867914208	0	2.467436187
LOC_Os01g18400	1.847556188	2.010433636	0.340702823	0.619662951
LOC_Os01g18390	0	0	0.206060814	0.187389484
LOC_Os01g18375	0	0	0	0
LOC_Os01g18370	0	0	0.313946056	0
LOC_Os01g18360	0	0	0	0
LOC_Os01g18360	2.458441702	3.031863628	0.906709125	2.143833921
LOC_Os01g18350	0	0	0	0
LOC_Os01g18340	0	0	0	0
LOC_Os01g18330	0	0	0	0
LOC_Os01g18320	32.63006338	33.83680655	0.357458699	3.16942362
LOC_Os01g18310	0	0.401174966	0.815832609	1.112864076
LOC_Os01g18300	0	0	0	0
LOC_Os01g18280	9.785620626	14.06748483	1.291322018	3.522942986
LOC_Os01g18270	0	0	0	0
LOC_Os01g18260	0	0	0	0
LOC_Os01g18250	0	0	0	0
LOC_Os01g18240	21.53250272	23.27245594	0.965858203	1.610291911
LOC_Os01g18230	0.972107292	1.057806637	1.344477506	2.934368057
LOC_Os01g18220	1.774333111	1.321043124	26.6581857	39.37084264
LOC_Os01g18210	27.0278314	21.67891763	6.165932831	12.19573151
LOC_Os01g18200	0	0	0	0
LOC_Os01g18190	0	0	0	0
LOC_Os01g18180	0	0	0	0
LOC_Os01g18170	1.745543883	3.391835889	8.001290828	24.21247446
LOC_Os01g18160	1.33266348	0.966765901	0	0.893939996
LOC_Os01g18150	0	0	0	0
LOC_Os01g18140	0	0	0.219112168	0.199258245
LOC_Os01g18130	0	0	0	0
LOC_Os01g18120	2.438220027	1.085387484	20.9689001	5.241157397
LOC_Os01g18110	0.764745741	0.665731552	2.876903608	0.307791193
LOC_Os01g18100	5.236631649	4.974692637	11.68004523	12.54532356
LOC_Os01g18090	0	0	0.313399112	3.705023082
LOC_Os01g18080	16.84213272	21.41163372	223.9874704	236.7455672
LOC_Os01g18070	48.87920581	56.57430793	31.12947895	36.5275003
LOC_Os01g18060	0.790014308	0.97428206	0.116547516	0.105987055
LOC_Os01g18050	26.84632967	44.63949453	1.42035533	1.403973731
LOC_Os01g18040	0	0	0.033744343	0
LOC_Os01g18030	0	0	0	0
LOC_Os01g18020	0	0	0	0
LOC_Os01g18010	0	0	0	0
LOC_Os01g18000	0	0	0	0
LOC_Os01g17990	0	0	0	0
LOC_Os01g17980	0	0	0	0
LOC_Os01g17970	0	0	0	0
LOC_Os01g17470	0.629361076	2.282814967	0	0.422170372
LOC_Os01g17470	10.36817114	13.73486639	1.496321454	2.721477214
LOC_Os01g17460	0	0	0	0
LOC_Os01g17450	0	0	0	0
LOC_Os01g17440	0	0.160251956	0.162944828	0
LOC_Os01g17430	23.72912762	29.23625633	22.6771161	33.11055434
LOC_Os01g17420	0	0	0	0.32652898
LOC_Os01g17410	0	0	0	0
LOC_Os01g17402	0.094471205	0	0	0.095055793
LOC_Os01g17402	0	0	0	0
LOC_Os01g17396	4.866098692	0.726776479	4.539505214	4.608197723
LOC_Os01g17396	4.81305342	7.541804332	2.449671449	4.358552909
LOC_Os01g17390	58.0513823	42.68383396	32.19103722	36.16222529
LOC_Os01g17380	0	0	0	0
LOC_Os01g17370	0	0	0	0
LOC_Os01g17360	0	0	0	0
LOC_Os01g17330	0	0	0	0
LOC_Os01g17330	0.70019356	0.152384289	0.464834859	0.845431624
LOC_Os01g17320	1.220284352	0.937314755	0.238266345	0.866707386
LOC_Os01g17310	0	0	0	0
LOC_Os01g17300	0.562967259	0.490078005	0	0.113290179
LOC_Os01g17279	18.30256609	19.35769451	22.61650215	24.86996557
LOC_Os01g17260	4.389624671	0	8.873132701	0
LOC_Os01g17260	7.082750888	12.81639142	1.320786273	9.048352994
LOC_Os01g17250	20.21634161	24.01253485	8.033665155	13.46546042
LOC_Os01g17240	58.43216796	56.36988871	27.22185478	29.29372601
LOC_Os01g17214	13.70760839	13.3355397	0.803533625	2.192174461
LOC_Os01g17190	82.87952704	135.087185	198.8167257	209.7229769
LOC_Os01g17180	33.07174069	26.23589511	36.23790337	31.66624059
LOC_Os01g17170	4.595548753	6.212971784	0.077041152	0.630543543
LOC_Os01g17170	361.8747945	294.6289994	30.68256787	52.06278084
LOC_Os01g17160	0.299787851	0.271847203	0.386981448	0.703833518
LOC_Os01g17150	272.869837	216.7556757	20.88246223	50.10689958
LOC_Os01g17130	0	0	0	0
LOC_Os01g17120	0	0	0	0
LOC_Os01g17110	0	0	0	0
LOC_Os01g17100	0	0	0	0
LOC_Os01g17090	0	0	0	0
LOC_Os01g17080	0	0	0	0
LOC_Os01g17070	2.779871972	1.062817042	1.413192484	1.511931785
LOC_Os01g17070	1.388872991	1.5113137	0.576266173	0
LOC_Os01g17065	9.437648496	8.402445592	5.695760116	4.31638573
LOC_Os01g17060	6.03726478	7.486174299	5.437122765	7.487326439
LOC_Os01g17060	3.139440123	3.72677224	1.789437411	1.052955653
LOC_Os01g17050	2.701802597	3.458810556	4.220318835	3.198260395
LOC_Os01g17040	0.255636705	0.834519622	0.282847626	0.514437167
LOC_Os01g17030	0	0	0	0
LOC_Os01g17020	8.62090841	15.39056073	6.408713243	5.556944313
LOC_Os01g17010	6.489366718	6.632045371	8.781091519	8.426613987
LOC_Os01g17000	4.251999879	3.215267978	0.398694792	0.580109997
LOC_Os01g16990	0	0	0	0
LOC_Os01g16980	6.622139595	8.199858537	8.33764885	9.65003203
LOC_Os01g16970	0.703222078	0.994782041	3.968185816	1.69817667
LOC_Os01g16970	0	0	0.550687011	0.667718446
LOC_Os01g16970	31.5312164	42.31929408	34.88751627	43.34346771
LOC_Os01g16960	1.280196414	0	6.285564672	4.991458262
LOC_Os01g16960	4.854274418	7.525353225	4.782380725	14.11767078
LOC_Os01g16950	3.835555703	3.825884193	1.650376976	2.036847552
LOC_Os01g16940	13.46076651	13.92943305	3.212340899	5.842536399
LOC_Os01g16930	4.153260265	2.865963962	5.828247164	7.644440149
LOC_Os01g16920	0.168307396	0	7.821351754	2.540233217
LOC_Os01g16910	3.954140282	7.466503174	1.41545207	3.861590582
LOC_Os01g16900	0	1.008655416	0	0
LOC_Os01g16900	0	20.03051383	0	4.605377529
LOC_Os01g16900	42.71801031	36.50010582	160.4611061	138.0795556
LOC_Os01g16890	0.272564869	1.18637492	0	0.548502998
LOC_Os01g16890	0	0	0	0
LOC_Os01g16890	81.68518953	99.99722085	45.40729213	59.2721084
LOC_Os01g16870	1.780318233	3.646622299	6.025337647	5.584749769
LOC_Os01g16870	0	0	0	0
LOC_Os01g16870	0	0	0	0
LOC_Os01g16870	32.12196155	35.4062558	15.70021345	28.29371527
LOC_Os01g16860	0	0	0.336496615	0.122402558
LOC_Os01g16850	0	0	0	0.073129646
LOC_Os01g16840	0	0	0	0
LOC_Os01g16820	0	0	0	0
LOC_Os01g16810	0	0.427080652	3.148365492	4.343998095
LOC_Os01g16800	0	0	0	0
LOC_Os01g16790	0.029358061	0	0	0
LOC_Os01g16780	0	0	0	0
LOC_Os01g16770	0	0	0	0
LOC_Os01g16750	0.526164869	0.14313767	0	0.132355194
LOC_Os01g16740	0	0	0	0
LOC_Os01g16730	0	0	0	0
LOC_Os01g16714	2.936866773	2.684451849	0.389937335	0.35460481
LOC_Os01g16700	0	0	0	0
LOC_Os01g16690	0	0	0	0
LOC_Os01g16670	11.18397462	9.263681887	11.4509729	11.0012441
LOC_Os01g16660	0.071972087	0.078317025	0.159266127	0.1448349
LOC_Os01g16650	2.563276153	5.777732701	0	0.368448241
LOC_Os01g16640	33.78388458	30.63517921	16.35373549	22.66195937
LOC_Os01g16630	0	0	0	0
LOC_Os01g16620	5.487092772	4.932421187	1.583780693	1.680318612
LOC_Os01g16620	14.87568436	12.99527721	7.418189292	6.851427994
LOC_Os01g16610	0	0	0	0
LOC_Os01g16600	3.316009376	3.827030654	6.114962898	5.560881369
LOC_Os01g16590	0	0	0	0
LOC_Os01g16580	0	0	0	0
LOC_Os01g16570	0	0	0	0
LOC_Os01g16560	0	0	0	0
LOC_Os01g16550	19.9337863	24.40250482	4.135427364	8.774997197
LOC_Os01g16540	21.28651644	27.95546546	28.1206727	28.52687637
LOC_Os01g16530	41.68844732	30.37988605	9.644510671	11.43993141
LOC_Os01g16520	3.52310875	3.478727864	4.692183335	4.332667442
LOC_Os01g16510	5.279611022	6.628906909	5.991376864	5.993342918
LOC_Os01g16500	0	0	0	0
LOC_Os01g16490	0	0	0	0
LOC_Os01g16480	0	0	0	0
LOC_Os01g16470	0	0	0	0
LOC_Os01g16460	0	0	0	0
LOC_Os01g16450	2.517694198	2.845021036	0.642850829	0.779468823
LOC_Os01g16440	0	0	0	0
LOC_Os01g16430	38.04903255	36.8815014	112.7911389	95.25387618
LOC_Os01g16414	3.751960259	5.273522076	4.58376336	3.775177366
LOC_Os01g16414	1.786647742	0	0	0
LOC_Os01g16414	1.272680583	1.038658473	1.056112076	0.800347452
LOC_Os01g16414	0	1.549874375	0	0.573249301
LOC_Os01g16400	0.481971179	0.233093755	0.11850533	0.161651205
LOC_Os01g16390	0	0	0.06002372	0
LOC_Os01g16380	0	0	0	0
LOC_Os01g16370	0.395824576	0.269199878	0.492702317	0
LOC_Os01g16370	0	0	0	0.805167147
LOC_Os01g16360	0	0	0	0
LOC_Os01g16354	9.407521084	11.01831297	13.66663761	13.3676407
LOC_Os01g16350	1.739365961	0	0	4.421378897
LOC_Os01g16350	12.23266848	13.01307072	158.4778892	104.6210954
LOC_Os01g16340	9.047501066	7.200157673	1.792934455	2.309839972
LOC_Os01g16330	14.03964195	16.66620347	34.87019324	40.8977548
LOC_Os01g16320	0	0	0	0
LOC_Os01g16310	1.515578075	1.762926056	8.211036589	6.415334085
LOC_Os01g16300	0	0	0	0
LOC_Os01g16290	0.432215183	0.627091396	0	0
LOC_Os01g16290	14.86986859	19.20286078	0.768218179	4.715613008
LOC_Os01g16280	0	0	0	0
LOC_Os01g16270	0	0	0	0
LOC_Os01g16260	0	0	0	0
LOC_Os01g16260	0	0.887009918	0	1.043880706
LOC_Os01g16260	9.282013408	14.74318	6.874291205	7.983723772
LOC_Os01g16250	0	0	0	1.081951185
LOC_Os01g16240	74.06647473	86.05648768	61.74039891	64.22462234
LOC_Os01g16230	0	0.148545894	0.302084115	0.274712039
LOC_Os01g16220	1.248437259	1.462997188	4.250232495	3.381976179
LOC_Os01g16210	5.841375253	5.032103352	2.827629414	3.795899397
LOC_Os01g16200	0.255636705	0.139086604	0	0
LOC_Os01g16190	42.74077706	55.22911939	126.4208484	121.3188066
LOC_Os01g16180	0.880568385	3.876345701	2.391462058	3.101060679
LOC_Os01g16180	0	0	5.525664891	2.273205288
LOC_Os01g16180	10.3940835	7.303769284	8.444993389	9.647972351
LOC_Os01g16180	1.545055897	1.01576453	2.884810595	2.137597954
LOC_Os01g16170	1.264549569	0.688015067	10.39370744	5.816569571
LOC_Os01g16170	4.147575116	6.017624488	35.79465573	26.08275178
LOC_Os01g16170	2.342511583	6.133587716	19.27693809	6.850051681
LOC_Os01g16170	0	2.340416619	0	0
LOC_Os01g16170	17.87084149	3.802832945	72.50129435	28.53052948
LOC_Os01g16160	0	0	0	0
LOC_Os01g16152	43.83550675	41.34982036	19.37057651	21.98510358
LOC_Os01g16146	10.35394655	6.851391737	4.025101849	6.335280433
LOC_Os01g16140	3.871070108	0.70205619	0	0.649170711
LOC_Os01g16130	26.62960118	21.90747812	12.690886	14.68848816
LOC_Os01g16124	18.52093161	18.76587577	7.239818779	12.27490594
LOC_Os01g16120	4.445682077	6.392550702	4.21619743	3.514650803
LOC_Os01g16110	0	0.824312918	0	0
LOC_Os01g16110	8.554614814	9.103056486	6.066094907	8.417328603
LOC_Os01g16100	4.586009181	3.445686124	2.65789388	2.966391886
LOC_Os01g16090	20.59123308	25.67413931	32.08611532	25.89831438
LOC_Os01g16080	8.357780281	6.394632288	7.080050945	7.095514085
LOC_Os01g16070	3.553769279	3.383680655	0.491505711	0.446969998
LOC_Os01g16060	1.937405136	2.108203516	0.173807817	0.526863186
LOC_Os01g16050	0.457341616	0.199064034	0.050602276	0.092034329
LOC_Os01g16040	23.8789125	30.08219083	11.9690967	12.49709609
LOC_Os01g16030	0	0	0	0
LOC_Os01g16030	0.220006691	0	0	0
LOC_Os01g16030	35.13873941	61.01992527	2.417349478	5.49577892
LOC_Os01g16030	0.350398587	0	0	0
LOC_Os01g16020	0.502115332	0.874209561	0.111112471	0.202088967
LOC_Os01g16010	4.83807979	10.11356748	6.620893693	4.99612353
LOC_Os01g16010	5.751825868	1.808125849	1.555661945	3.215232295
LOC_Os01g16000	0	2.041704806	2.888366729	0
LOC_Os01g16000	15.93970044	12.57506529	21.86911294	19.0856189
LOC_Os01g15990	0	0	0	0.07764168
LOC_Os01g15979	23.55470928	28.34024706	11.22995028	15.60762374
LOC_Os01g15970	8.315008045	15.40092796	0	1.246068699
LOC_Os01g15960	0	0	0	0
LOC_Os01g15950	0	0	0.651779313	0
LOC_Os01g15934	0	0	0	0
LOC_Os01g15920	0	0	0	0
LOC_Os01g15910	0	0.078213156	0	0
LOC_Os01g15900	18.24337349	11.03753332	11.30374894	19.45763918
LOC_Os01g15890	0.184965807	0.201272082	0.13643617	0.062036791
LOC_Os01g15880	0.104825883	0.114067157	0.231967879	0.21094909
LOC_Os01g15860	3.112894418	1.999075254	1.2986488	2.156567108
LOC_Os01g15850	8.447325534	8.624618446	6.923326119	7.240397898
LOC_Os01g15840	0.343822246	0.374133037	0.237762477	0.259462362
LOC_Os01g15830	27.18775555	47.14674483	13.18322447	33.89527446
LOC_Os01g15810	0	0.262295271	0	0
LOC_Os01g15800	0	0	0	0
LOC_Os01g15790	3.922435333	3.307878745	0.108498848	1.282679885
LOC_Os01g15790	15.06088214	11.64974491	1.907327409	5.842536399
LOC_Os01g15790	0	4.524022589	0	0
LOC_Os01g15790	5.371749269	1.461328414	1.584943527	0.810748443
LOC_Os01g15780	0.98008339	3.317956114	0.843427751	2.191440311
LOC_Os01g15780	11.24527729	7.341985219	4.97690656	5.255936359
LOC_Os01g15770	11.99046123	19.72660783	0.473813232	1.14901506
LOC_Os01g15760	0	0	0	0
LOC_Os01g15750	0	0	0	0
LOC_Os01g15740	0.145816094	0.317341991	0	0
LOC_Os01g15720	0	0	0	0
LOC_Os01g15709	0	0	0	0
LOC_Os01g15700	0	0	0	0
LOC_Os01g15690	0	0	0	0
LOC_Os01g15680	0	0	0	0
LOC_Os01g15680	0	0	0	0
LOC_Os01g15660	1.770664507	1.720324387	1.049539617	1.145328022
LOC_Os01g15660	2.81184586	2.622628684	1.444462121	1.414622772
LOC_Os01g15660	7.174749325	8.086093993	2.268130375	5.28544664
LOC_Os01g15650	0	0	0	0
LOC_Os01g15640	22.70512941	26.1185912	83.70991884	88.52681088
LOC_Os01g15630	8.183352034	8.904782594	22.82312086	14.83479292
LOC_Os01g15630	22.42550959	22.63846833	35.42516694	41.05067536
LOC_Os01g15620	0	0	0	0
LOC_Os01g15610	58.75876943	67.66343662	21.46069148	29.27418238
LOC_Os01g15600	34.28746913	47.48570244	38.62692124	32.86874772
LOC_Os01g15590	0	0	0	0
LOC_Os01g15580	2.19107166	2.384232855	1.314873205	2.129896778
LOC_Os01g15570	0	0	0	0
LOC_Os01g15560	0	0	0	0
LOC_Os01g15550	0	0	0	0
LOC_Os01g15540	2.730225769	5.719016926	0.377605143	0.961492136
LOC_Os01g15530	0.157849461	0.42941301	0.523954632	1.270609858
LOC_Os01g15520	2.92945846	1.062571531	0.270106742	0.736896483
LOC_Os01g15510	0	0.15938573	0	0.147379297
LOC_Os01g15490	0	0	0	0
LOC_Os01g15490	0	2.644051621	2.214044189	0
LOC_Os01g15490	55.16783363	40.66638966	30.95323927	36.74351701
LOC_Os01g15480	0.441806915	1.664154933	0.752053053	0.47873626
LOC_Os01g15470	2.623513224	5.075195983	16.69092591	10.77896899
LOC_Os01g15470	3.425244618	5.590812639	2.968708303	3.848524679
LOC_Os01g15470	18.93830155	17.43116309	17.30996219	22.52012649
LOC_Os01g15460	2.563580038	1.027740348	0	0
LOC_Os01g15460	0.528118149	0	0	0
LOC_Os01g15460	16.21525378	23.29108755	33.57010152	31.90604984
LOC_Os01g15448	8.652980241	8.920243359	1.007793223	1.603833521
LOC_Os01g15438	0	0	0	0
LOC_Os01g15420	0	0	0	0
LOC_Os01g15410	0	0	0	0
LOC_Os01g15399	0	0	0	0.359804294
LOC_Os01g15399	0.682608546	0.945364214	0.205982165	0
LOC_Os01g15390	2.077320416	3.466028687	0.919375249	0.696724954
LOC_Os01g15380	0	0	0.078486514	0
LOC_Os01g15370	0	0	0	0
LOC_Os01g15350	5.599137134	6.625863072	13.24209059	10.84503528
LOC_Os01g15340	0.546198022	0.396233281	43.7137364	36.27214087
LOC_Os01g15330	0	0	0	0
LOC_Os01g15320	17.23046967	21.15325826	1.222086212	1.778163252
LOC_Os01g15310	35.85710257	37.23655129	49.99994052	53.37713013
LOC_Os01g15300	0	0	0	0
LOC_Os01g15300	1.810109288	2.575742552	1.848723737	2.33501312
LOC_Os01g15290	0	0	0	3.186838036
LOC_Os01g15290	9.487715596	10.79341559	10.73620566	7.810711791
LOC_Os01g15280	0	0	0.183749837	0.083550061
LOC_Os01g15270	262.344749	120.3752736	2348.600382	2151.458727
LOC_Os01g15260	18.5621955	18.03447094	31.17378732	30.51697911
LOC_Os01g15250	0.118848644	0	0	0.478336313
LOC_Os01g15240	0	0	0	0
LOC_Os01g15229	0	0	0	0
LOC_Os01g15220	0.268291988	1.167776633	0	0.269952177
LOC_Os01g15210	0.137550714	0.149676954	0	0
LOC_Os01g15200	0	0	0.472155093	0
LOC_Os01g15190	0	0	0	0
LOC_Os01g15180	0	0	0	0
LOC_Os01g15170	0.573491868	0	0	0
LOC_Os01g15150	0	0	0	0
LOC_Os01g15130	0	0.128855178	0.131020459	0
LOC_Os01g15120	34.03220363	36.1164291	24.34916385	27.46683532
LOC_Os01g15110	57.96350672	60.82782211	83.39322069	97.68514501
LOC_Os01g15100	0.309685609	0.336986971	0	0.311601941
LOC_Os01g15090	0	0	0	0
LOC_Os01g15080	0	0	0	0
LOC_Os01g15070	0	0	0	0
LOC_Os01g15060	0.238744412	0.259791718	0	0
LOC_Os01g15039	0.223433272	0.324174365	0.164810894	0.224815876
LOC_Os01g15029	39.2031745	48.15523881	75.30943575	92.6854443
LOC_Os01g15020	0	0	3.675711892	6.406751177
LOC_Os01g15020	58.35389096	63.20312721	55.39067891	42.34028761
LOC_Os01g15010	51.55775613	56.676945	132.912233	119.5421803
LOC_Os01g15000	13.24194399	7.430821182	268.4569011	124.6948346
LOC_Os01g14990	0.384361571	0.209123121	0.425274445	0.193369999
LOC_Os01g14980	0.398492511	1.517680294	0	0
