"GeneID"	"control_1"	"control_2"	"control_3"	"treatment_1"	"treatment_2"	"treatment_3"
"LOC_Os10g32348"	716.97	751.11	727.81	649.66	739.41	538.97
"LOC_Os10g32400"	899.96	958.5	1105	823	955.76	820.91
"LOC_Os10g32680"	331	430	481	405	383	376
"LOC_Os10g32820"	1864	2275	2012	2511	2510	2691
"LOC_Os10g32850"	494	501.5	410	430	506	402
"LOC_Os10g32880"	1444.5	1510	1400	1617	1691.5	1432.5
"LOC_Os10g32920"	1406	1741	1448	2921	2825	3103
"LOC_Os10g32970"	669	771	693	1081	1109	1024
"LOC_Os10g33190"	12	13.67	6	21.5	1	52.33
"LOC_Os10g33270"	1361	1384	1163	2059	1986	1913
"LOC_Os10g33420"	503	442	481	368	492	347
"LOC_Os10g33660"	708	717	628.5	632	729	558
"LOC_Os10g33680"	1300	1159	1055	1020	1122	995
"LOC_Os10g33800"	8083	8552.5	8782	8678	10669	8597
"LOC_Os10g33930"	408.5	365.5	356	247.5	324	235.5
"LOC_Os10g34180"	995	1093	1014	1204	1379	1110
"LOC_Os10g34400"	2165	2157.5	1844	2719	2732	2414
"LOC_Os10g34480"	62	44	25	304	228	279
"LOC_Os10g34520"	1656	1857	1448	2119	2476	2021
"LOC_Os10g34540"	745	802	621	955	1140	867
"LOC_Os10g34710"	1286	1285	1186	2025	2066	1820
"LOC_Os10g34730"	109	121	102	48	64	58
"LOC_Os10g34930"	514	696	343	1238.5	1225.5	733
"LOC_Os10g35000"	400	412	418	343	454	369
"LOC_Os10g35010"	2182	2275	2570	2637	2666	2560
"LOC_Os10g35030"	14959	12493	12287.8	12180	13507.5	12249.75
"LOC_Os10g35060"	1036	1030	867	1422	1734	1410
"LOC_Os10g35070"	182	245	125	5995.5	6107	5191
"LOC_Os10g35110"	1431	1463	1331	1222	1096	1446
"LOC_Os10g35250"	1146	1188	999	1082	1207	926
"LOC_Os10g35370"	17374	20449	14562	22332	23546	29141
"LOC_Os10g35380"	869.5	811.33	759	760.5	697	677.5
"LOC_Os10g35460"	591	502	490	343	519	221
"LOC_Os10g35470"	445	447	365	493	526	489
"LOC_Os10g35670"	359	369	285	391	384	386
"LOC_Os10g35720"	1549	1640	1515	2176	2413	2005
"LOC_Os10g35770"	6243.67	5887	4913	2613.5	3197	1862
"LOC_Os10g35810"	1406	1453	1306	1696	1693	1555.5
"LOC_Os10g35840"	5595	6149	3350	10166	9225	11965
"LOC_Os10g35850"	2141	2582	1534	1788	1807	1651
"LOC_Os10g35870"	6108	7072	5513	6274	6602	6065
"LOC_Os10g35960"	6125.67	6166	5104	2780	3007	2504.5
"LOC_Os10g36000"	5064	5292	4277	2830	2846	2966
"LOC_Os10g36170"	1091	1296	814	2804	1381	2412
"LOC_Os10g36260"	1	792	370	98	0	467
"LOC_Os10g36470"	624	557	553	601	648	592
"LOC_Os10g36550"	1913	2507	2105	2222	2650	2161.1
"LOC_Os10g36650"	755	769	774	401	401	274
"LOC_Os10g36703"	2385	3021	1828	3526	4790	3754
"LOC_Os10g36760"	1195	1262	1124	1379	1365	1095
"LOC_Os10g37110"	1176	1597	889	2229	2357	2477
"LOC_Os10g37180"	19887	21734	20264.5	11023	13309	12746
"LOC_Os10g37210"	437	442	440	634	790	651.5
"LOC_Os10g37340"	453	612	633	1921	2027	1611
"LOC_Os10g37420"	2407	2197	1953	2769	2976	2444
"LOC_Os10g37480"	934	887	750	693	688	607
"LOC_Os10g37660"	107	115	107	447	252	236
"LOC_Os10g37740"	406	385	391	617	699	460
"LOC_Os10g37980"	3030	3121	2695.5	3062	3756	2906
"LOC_Os10g38030"	790	740	634	621	746	587
"LOC_Os10g38040"	93	177	240	195	149	94
"LOC_Os10g38110"	6022	7116	5154.5	3955	4787	3864
"LOC_Os10g38140"	1369	1280.67	1294	644	829.67	871
"LOC_Os10g38206"	490.08	436.67	341.84	293.34	374.47	233.28
"LOC_Os10g38272"	636.48	546.7	536.95	393.73	349.62	291.25
"LOC_Os10g38580"	340	248	307	279	357	311
"LOC_Os10g38630"	1085	1230.33	995	2177.5	2179.5	2313
"LOC_Os10g38700"	3303	3769	3034.5	3534	3937.5	4148
"LOC_Os10g38710"	5026.5	4881	4615.5	2806.5	3402	3151
"LOC_Os10g38870"	455	562	344	2206	2411	2033
"LOC_Os10g38940"	121	105	88	932	644	451
"LOC_Os10g38950"	1098	1061	968	593	687	593
"LOC_Os10g38970"	575	657	560	538	627	544
"LOC_Os10g39100"	151	139	151	96	127	110
"LOC_Os10g39120"	2274	2335	1880	1904	2328	1987
"LOC_Os10g39140"	3138	3051	3382	318	308	392
"LOC_Os10g39150"	4114	5338	5153	2657	2741	2874
"LOC_Os10g39220"	359	264	308	514	512	443
"LOC_Os10g39410"	2587.08	3243.28	1873.27	2441.79	3233.45	2493.43
"LOC_Os10g39640"	68	72	47	178	137	184
"LOC_Os10g39670"	525	512	459	520	597	509
"LOC_Os10g39680"	1369	1162.5	868.5	2172.83	1453.33	1762.17
"LOC_Os10g39760"	907	910	745	1201	1207	1006
"LOC_Os10g39770"	26	31	21	28	30	23
"LOC_Os10g39860"	1133	1196	936	1040	1230	992
"LOC_Os10g40570"	541	500	468	846	917	867
"LOC_Os10g40720"	588	321	633	37	86	40
"LOC_Os10g40740"	7724	7250	5018	4688	5505.5	4483.5
"LOC_Os10g41200"	911	1025	763	1740	2272	1753
"LOC_Os10g41260"	4500.1	4802.5	4006	3207	3601.5	3483
"LOC_Os10g41340"	734	776	638	746	914	719
"LOC_Os10g41360"	470	478	424	569	598	503
"LOC_Os10g41400"	3990	5224	3835	11355	13099	12260
"LOC_Os10g41470"	1306	1775	1385	2816	2835	3128
"LOC_Os10g41510"	498	451	412	547	528	417
"LOC_Os10g41520"	1154	1158	991	1209	1265	1143
"LOC_Os10g41550"	22	38	49	56	26	116
"LOC_Os10g41560"	1221	1167	1149	2054	2074	1830
"LOC_Os10g41710"	1122	1271	1259	2296	2782	2383
"LOC_Os10g41780"	2988	2479	2555	5172.5	5497	4694.5
"LOC_Os10g41940"	4188	4819	3874	5335	5296	5112
"LOC_Os10g41960"	2318	2419	2316	2741	3185	2858
"LOC_Os10g41980"	487.5	345.5	520.5	368.5	806.5	255
"LOC_Os10g42040"	488	549	401	51	65	25
"LOC_Os10g42196"	1680	1469	1487	1302	1506	1073
"LOC_Os10g42240"	4040	4232	3836	2335	2426	2096
"LOC_Os10g42250"	1214	1278	1097	451	524	427
"LOC_Os10g42420"	862	764	908	919	1052	819
"LOC_Os10g42540"	2064	2432	1921	2734	2661	2676
"LOC_Os10g42690"	485	451	496	213	215	203
"LOC_Os10g42700"	1103	1348	1343	1176	1439	1237
"LOC_Os10g42710"	4887	4668	4136	3992	4159	3387
"LOC_Os10g42830"	909	1037	1065	1474	1726	1449
"LOC_Os10g42840"	962	1084	1060	1459	1652	1379
"LOC_Os10g43040"	312	378	318	357	391	337
"LOC_Os10g43050"	1906	2314	1925	2262	2491	2229
"LOC_Os10g43060"	193	190	139	190	161	168
"LOC_Os11g01010"	135.5	139	93	159.5	201	124
"LOC_Os11g01154"	2094.06	2505.38	1951.85	2275.98	2920.42	2716.34
"LOC_Os11g01170"	442	466	440	381	504.5	395.5
"LOC_Os11g01380"	2928	2653.67	2738	2633.67	2833.5	2323.5
"LOC_Os11g01439"	6873	6506	5327.5	9150	11067.5	9091
"LOC_Os11g01450"	614	534	600	755	1081	684
"LOC_Os11g01530"	554	697.5	427.5	1748.5	1363	2600
"LOC_Os11g01600"	1612.5	1848	1633	1369.5	1899	1341
"LOC_Os11g02080"	56	51	52	43	63	40
"LOC_Os11g02150"	1094	980.5	871	1154.5	1300	969.5
"LOC_Os11g02200"	276	235	271	211	294	232.5
"LOC_Os11g02240"	34.5	31.5	28.5	865	1171	1129
"LOC_Os11g02369"	697.5	460	538.5	3304.25	3534	3110
"LOC_Os11g02389"	6428	6494.5	4697	73020.5	84817.5	81797.5
"LOC_Os11g02400"	16074.83	15304.5	13588.33	21381	20238.17	21827
"LOC_Os11g02424"	6330	4929	5885.5	7563	7832.5	7756
"LOC_Os11g02440"	1270.5	1149	1719.5	2427.5	2934.5	2893.5
"LOC_Os11g02450"	340.5	389	469.5	526.4	484.67	481.5
"LOC_Os11g02520"	31.5	29	44	138.5	262	79.5
"LOC_Os11g03050"	857	821.7	706.5	1283.33	1319.4	1175.5
"LOC_Os11g03300"	5	6	1	114	90.5	133.5
"LOC_Os11g03380"	873	795	803	1421	1498	1209
"LOC_Os11g03390"	1199	1078	832	2458	3387	2491
"LOC_Os11g03400"	1431	1886.5	1441.5	3037.5	2864.5	3057.5
"LOC_Os11g03420"	50	53	34.5	38	25	23
"LOC_Os11g03730"	477.67	433.67	463.5	547.5	521.5	403
"LOC_Os11g03760"	620	608.5	549.5	610.5	638	557.5
"LOC_Os11g03780"	132	100	96	285	285	248
"LOC_Os11g03900"	296.5	317.5	292.5	338.5	378.67	330
"LOC_Os11g03970"	1803.5	1261	1257	987.5	1014.5	849
"LOC_Os11g04409"	555	470	395	256	294	256
"LOC_Os11g04480"	1676	1924.5	1432.5	2001	2046.5	1839.5
"LOC_Os11g04500"	1188	1239.73	1107	1293.67	1405.9	1183
"LOC_Os11g04670"	925.83	946.5	1125.67	982	1019.53	950.5
"LOC_Os11g04880"	3182	3464	2908.5	4128.5	5090.5	4398
"LOC_Os11g04980"	947	914	672	867	933	643
"LOC_Os11g05050"	21166	20908	16662	9577	12220	7334
"LOC_Os11g05110"	3961	3710	3310	4888	5587	4570
"LOC_Os11g05260"	4993	5579	4266	4377	4333	4280
"LOC_Os11g05400"	1951	2144	1756	2631	3401	2477
"LOC_Os11g05562"	666	782	655	1048	1106	1182
"LOC_Os11g05700"	363	343	314	457	482	390
"LOC_Os11g05860"	1845	1915	1746.5	1103	1109	955
"LOC_Os11g05990"	681	607	604	1080	1266	822
"LOC_Os11g06020"	12470.33	16987	10627.33	7655.67	8298.33	9238.33
"LOC_Os11g06340"	470	448	484	673	734	566
"LOC_Os11g06720"	25319	26266	21148	72207.99	70200.5	60708
"LOC_Os11g06750"	2065	2610	2504	3848	4170.5	4364
"LOC_Os11g06760"	770	874	842.5	1148	1362	1123
"LOC_Os11g06890"	2630	2818	2311	4523	4859	4361
"LOC_Os11g06930"	412	357	424	380	380	337
"LOC_Os11g07020"	52893.66	57740.99	48684	97944.5	136492.49	100997.16
"LOC_Os11g07040"	2616	2625	2621	1474	1594	1377
"LOC_Os11g07580"	361	450	282	240	226	254
"LOC_Os11g07850"	686.5	515.5	553	291	338	259
"LOC_Os11g07916"	1300	1502	1034	2234	2324	2053
"LOC_Os11g07930"	1092	1227	1103	1136	1401	1085
"LOC_Os11g07960"	749	807	546	1982	1999	2935
"LOC_Os11g08100"	199	184	184	492	570	487
"LOC_Os11g08210"	1955	2103	1369	1958	2200	2153
"LOC_Os11g08300"	1798	1875	1691	1625	1792	1456
"LOC_Os11g08670"	1104	1227	754	1654	1758	1407
"LOC_Os11g09020"	659	824	663	249	347	188
"LOC_Os11g09280"	3286	3946	3609	3565	3691	3024
"LOC_Os11g09310"	434	519	455	532	698	529
"LOC_Os11g09680"	529	346.5	512	1256.5	1315	1210.5
"LOC_Os11g09979"	1656.73	1707	1531.83	1433	1575.58	1454.83
"LOC_Os11g10100"	1591	1476	1307	838	948	904
"LOC_Os11g10320"	9956	11301	10895	3163	3508	3832
"LOC_Os11g10470"	197	201	147	185	200	270
"LOC_Os11g10480"	578	630	473	1377	1304	1353
"LOC_Os11g10990"	445	583	283	988	1134	1203
"LOC_Os11g11000"	1600	1690	1544	2463	3115	2252
"LOC_Os11g11050"	1252	1326	1123	1239	1391	1155
"LOC_Os11g11100"	981	1112	891	1196	1394	1085
"LOC_Os11g11210"	846.25	898	809	869	916	735
"LOC_Os11g11390"	1423	1816	1565	2269	2503	2446
"LOC_Os11g11890"	981	817	755	625	619	510
"LOC_Os11g11960"	2407.5	2262	2155	415.5	480	319.5
"LOC_Os11g11970"	376	407	397	20	27	28
"LOC_Os11g11980"	1475	1709	1368	634	621	631
"LOC_Os11g13670"	771	929	663	2044.67	1805.33	2077
"LOC_Os11g13810"	1065	838	848	697	733	520
"LOC_Os11g13850"	2513	2589	2269	3492	3772	3448
"LOC_Os11g13890"	75450	86413.66	57358.5	63622	74135.33	75382.33
"LOC_Os11g14140"	1873	2234	1583	4860	6141	6072
"LOC_Os11g14220"	4249	4212	3821	4760	4886	4274
"LOC_Os11g14300"	985	940	830	1358	1373	1345
"LOC_Os11g14544"	3658	3548	3042	4481	4238	4095
"LOC_Os11g15000"	772	785	750	566	619	621
"LOC_Os11g16550"	1254	1141	1125	1587	2042	1766
"LOC_Os11g17290"	7371	6883	6409	5334	5654	4818
"LOC_Os11g17930"	4279	3841	3047	2030	2224	2530
"LOC_Os11g18170"	391	327	303	237	294	199
"LOC_Os11g18570"	12	6	14	94	69	44
"LOC_Os11g19130"	1320	1326	1227	1250	1468	1127
"LOC_Os11g19864"	19	11	15	10	18.12	4
"LOC_Os11g20310"	1038.5	999.67	826.5	830	888	766
"LOC_Os11g20790"	604.67	592.83	567.58	832.66	867.08	803.75
"LOC_Os11g21990"	3528	3484	3198	3601	4190	3023
"LOC_Os11g24050"	1979	1828	1748	1607	1873	1465
"LOC_Os11g24450"	2114.5	1828	1763.83	2979	3645.33	3146.5
"LOC_Os11g24540"	2046	1859	1741	1969	2033	1751
"LOC_Os11g24560"	1262	1170	1095	1320	1259	1082
"LOC_Os11g25780"	1167	1557	980.67	5086.67	4711.5	5901.67
"LOC_Os11g26760"	75	87.5	85	965.83	819	1248
"LOC_Os11g26790"	0	1	0	22030	18645	21752.7
"LOC_Os11g26850"	5309	6989	6020	10985	11243	11238
"LOC_Os11g26860"	3355	3820.5	3343	3901	4166	4249
"LOC_Os11g26890"	1693	1595	1447	1405	1476	1236
"LOC_Os11g26910"	6755	7745	6002.5	7819	8581	7801
"LOC_Os11g29370"	1912	1928	1850	2296	2484	2035
"LOC_Os11g29870"	46	61	53	45	80	59
"LOC_Os11g29900"	612	553	455	449	419	402
"LOC_Os11g30500"	383	327	320	960	1129	821
"LOC_Os11g30760"	288	258	232	355	242	107
"LOC_Os11g31640"	1263	1376	1180	802	968	782
"LOC_Os11g31900"	1640	1858.5	1929	1581	1801	1477
"LOC_Os11g31950"	451	388	404	320	316	285
"LOC_Os11g32160"	395	408	387	552	679	585
"LOC_Os11g32240"	255	240	224	814	655	729
"LOC_Os11g32260"	487	381	477	1344	1133	1020
"LOC_Os11g32320"	1732	2077	2171	3741	4184	4276
"LOC_Os11g32480"	973	1129	1091	1395	1685	1587
"LOC_Os11g32500"	5830	7673	5921.5	4959	5226	6955
"LOC_Os11g32650"	6782	7576	7909	22425.25	20240	27783.5
"LOC_Os11g33100"	395	392	321	467	542	457
"LOC_Os11g33330"	1406.5	1402.5	1170	1317	1271	1221.5
"LOC_Os11g34130"	1302	1380	1377	490	491	512
"LOC_Os11g34200"	723	746	714	585	713	497
"LOC_Os11g34270"	7	21	47	6	0	17
"LOC_Os11g34350"	1290	1330	1074	1948	1775	1647
"LOC_Os11g34450"	2719	3116	2280	6621	6805	6213
"LOC_Os11g34760"	139.83	127.67	87.83	174.17	207.5	162.17
"LOC_Os11g34790"	1221	1224	862	1459	1724	1365
"LOC_Os11g34870"	652	637	458	1074	1153	824
"LOC_Os11g34940"	2202	2879	2207	2138	2235.5	2213
"LOC_Os11g36470"	1774	1584	1441	1544	1584	1342
"LOC_Os11g37130"	1520.5	1791	1598.5	1729.5	2133	1798
"LOC_Os11g37230"	1736	1730	1066	1246	1296	878
"LOC_Os11g37640"	345	420	284	253	293	242
"LOC_Os11g37690"	635	558	509	385	539	345
"LOC_Os11g37730"	645	698	628	908	980	907
"LOC_Os11g37890"	1483	1409	1363	1972	2184	1745
"LOC_Os11g37970"	118	74	139	614	439	336
"LOC_Os11g37990"	3201	3753	3274	3994	4399	3957
"LOC_Os11g38260"	6529	7655	5619	9004	10002	10190
"LOC_Os11g38650"	5927	6558	3970	4477.5	4624	3971
"LOC_Os11g38959"	2556.96	3081.68	3019.55	4894.46	4743.68	4929.06
"LOC_Os11g39020"	5910	6592	5145.67	12719	15148	12050.5
"LOC_Os11g39220"	178	215	177	309	327	270
"LOC_Os11g39370"	7926	6563	5703	1994	2219	1506
"LOC_Os11g39650"	633	596	550	687	729	643
"LOC_Os11g39990"	54	50	84	230	157	193
"LOC_Os11g40140"	1013	989	991	958	1164	835
"LOC_Os11g40510"	5074	5497	4567	7955	9152.5	7087
"LOC_Os11g40600"	2917	3436	2558	3524	4086	4020
"LOC_Os11g41130"	529	562	508	447	491	385
"LOC_Os11g41150"	777	628	487	333	339	205
"LOC_Os11g41600"	849	1046	679	747	817	854
"LOC_Os11g41610"	764	925	722	1770	1639	1995
"LOC_Os11g41710"	1842.5	1317.5	1404	2213.5	3176	2536
"LOC_Os11g41875"	290	295	263	298	310	263
"LOC_Os11g41900"	736	728	566	778	834	774
"LOC_Os11g41910"	1689	1787	1827	2079	2455	1779.5
"LOC_Os11g41990"	1400	1435	1128	1811	1773	1572
"LOC_Os11g42490"	599	767	482	1509	1563	1559
"LOC_Os11g42500"	272	245	149	156	139	81
"LOC_Os11g42510"	851	884	653	1878	1925	2025
"LOC_Os11g42790"	3270	3453	3131	1069	1182	968
"LOC_Os11g42800"	271	268	314	54	50	43
"LOC_Os11g43510"	473	379	421	454	625	430
"LOC_Os11g43600"	1544	1609	1599	1520	1682	1514
"LOC_Os11g43820"	668	664.5	661.5	629	647.5	526.5
"LOC_Os11g43900"	9981	10773	8389	18995	23004	16146
"LOC_Os11g43970"	3259	3110	2993.5	3074	3098	2730
"LOC_Os11g44810"	4744	6602	3014	6473	5365	7920
"LOC_Os11g44870"	2093	1493	1585	1523	1702	1101
"LOC_Os11g44940"	484	613	432	783	903	675
"LOC_Os11g45740"	62	71	57	83	78	82
"LOC_Os11g47330"	454.9	474.5	365.67	630.5	691	641
"LOC_Os11g47370"	2780	2492	2208	3348	4369	3524
"LOC_Os11g47710"	371	419	345	365	422	324
"LOC_Os11g47760"	13653	15232	11236	27882	31393.75	23810
"LOC_Os11g47809"	1441	1571	1369	1419	1869	1278
"LOC_Os11g47840"	17	18	19	28	63	37
"LOC_Os11g47970"	47045.33	45656	41007.67	121219.75	185657.5	134666.67
"LOC_Os11g48020"	1475	1474	1625	2458	3112	2372
"LOC_Os11g48040"	279	317	268	305	367	296
"LOC_Os12g01170"	429	486	425.5	431.5	512	403
"LOC_Os12g01190"	1321.5	1433.5	1232.5	1443.5	1275	1101
"LOC_Os12g01390"	3004	3162.83	2980.5	3524.33	3217	2702.5
"LOC_Os12g01449"	5646	5696	4344.5	5965	7017	5809
"LOC_Os12g01530"	566	686	460	1628.5	1278.5	2331.5
"LOC_Os12g01620"	1263	1402	1239	1063	1231	1051
"LOC_Os12g02094"	1483	1281.5	1291	1464.5	1781	1177.5
"LOC_Os12g02150"	369.5	349	343	314	383	324.5
"LOC_Os12g02200"	104.5	111.5	100.5	1246	1585.5	1388.5
"LOC_Os12g02250"	635.5	795.5	589.5	898.5	1085.5	1184.5
"LOC_Os12g02310"	2696	2048	2310	12000	13967.5	10974.5
"LOC_Os12g02320"	19893	20677.5	14941	77219.5	86781.5	87424
"LOC_Os12g02330"	13840.5	13650.6	10092	20057.5	21296.17	21893
"LOC_Os12g02340"	14804.5	13328.75	13521.5	11995.5	13149.5	14274.75
"LOC_Os12g02370"	1127.5	765	1299.5	1258.5	1351.5	1390
"LOC_Os12g02380"	224.5	243	288	282.6	260.33	247.5
"LOC_Os12g03040"	33	23	30	614	419.5	743.5
"LOC_Os12g03060"	987	902	878	1509	1600	1340
"LOC_Os12g03070"	541	620	368	1209	1613	1277
"LOC_Os12g03090"	1507	1926.5	1589	2741.5	2842	2946.5
"LOC_Os12g03110"	65	74	49.5	31	20	19
"LOC_Os12g03470"	1233.33	1246.33	1199.5	937.5	995	813
"LOC_Os12g03720"	292.5	298	287.5	421	387.33	413
"LOC_Os12g03810"	935	666.5	689.5	448	477.5	411
"LOC_Os12g04204"	550	529	449	253	252	275
"LOC_Os12g04260"	2680.5	2455.5	2488.2	2706.5	3050	2458.93
"LOC_Os12g04290"	749	846	717	647.5	777	717
"LOC_Os12g04500"	1519.5	1260	752.5	291.5	398.5	220.5
"LOC_Os12g04924"	1625.5	1843.5	1495.5	2284.5	2663	2350.5
"LOC_Os12g04990"	1118.5	1147	779	1063	1048	910.5
"LOC_Os12g05000"	740	757	652	592	798	623
"LOC_Os12g05050"	13823.33	13322	7961	6462	7442	6221
"LOC_Os12g05110"	528	552	587	809	837	754
"LOC_Os12g05210"	19	30	14	502	355	365
"LOC_Os12g05260"	153	154	158	217	253	289
"LOC_Os12g05420"	568.5	584	544	896	1012	756
"LOC_Os12g05430"	790	1167	846	1605	1582	1772
"LOC_Os12g05650"	2958	2962.5	2687	2746	2742	2512
"LOC_Os12g06260"	901	974	995	424	562	502
"LOC_Os12g06520"	846	1027	796	1003	1056	930
"LOC_Os12g06670"	958	990	999	976.67	1193	994
"LOC_Os12g06890"	1161.83	1197.83	1099	1091	1216	974.67
"LOC_Os12g07010"	1384	1794	1610	3145	3192	3538
"LOC_Os12g07020"	1463	1622	1365	1587	1525	1442
"LOC_Os12g07110"	2423	2483	2543	2338	2611	2288
"LOC_Os12g07140"	3339	3395	2843	5637	5637	5510
"LOC_Os12g07190"	1907	1656	1656	2975	3547.5	2683
"LOC_Os12g07210"	3924	3199	2073	8540	11426.1	7440
"LOC_Os12g07220"	650	662	632	845	953	852
"LOC_Os12g07230"	2422.33	2554.97	2135.53	1796.4	1804.27	1525.5
"LOC_Os12g07540"	1079	1044	993	942	960	893
"LOC_Os12g07650"	1452	1839	1696	1609	1624	1746
"LOC_Os12g07670"	1192	1025	1003	1076	1113	860
"LOC_Os12g07980"	1224	1208	1046	1288	1414	1153
"LOC_Os12g08130"	772	1046	968.5	156	150.5	157.5
"LOC_Os12g08260"	672	718	426	805	696	737
"LOC_Os12g08280"	467	519	523	342	420	351
"LOC_Os12g08730"	30467	37096	28781	26244	28844	28948
"LOC_Os12g08760"	279	143	335	762	1130	693
"LOC_Os12g08770"	18619.5	18596	8917.5	25813	26407	25694.5
"LOC_Os12g08790"	1318	1576	888	2046	1944	2241
"LOC_Os12g08810"	17216	18988	16727.5	15258	21865	14204
"LOC_Os12g08830"	1031	1080	1039	2771	3528	2976.5
"LOC_Os12g10560"	287	255	206	280	258.5	232
"LOC_Os12g10730"	924	843	697	625	650	477
"LOC_Os12g10740"	2428	2686	2236	661	771	649
"LOC_Os12g12115"	446	461	389	590	552	532
"LOC_Os12g12170"	1587	1682	1414	1671	1936	1670
"LOC_Os12g12360"	5782	5999	5171	6834.5	7882.5	5921
"LOC_Os12g12560"	735	806	754	1067	1534	710
"LOC_Os12g12580"	557	498	623	711	724	672
"LOC_Os12g12690"	1460.83	1469.5	909	1244.33	1463.67	1156
"LOC_Os12g12850"	31372	37583.5	31969	28682	29803.67	29955.5
"LOC_Os12g13290"	1543.5	1519	1438.9	2441.5	2419.5	2051.83
"LOC_Os12g13380"	82	72	91	134	115	104
"LOC_Os12g13460"	2476	2675	2424	2043	1956.25	2040
"LOC_Os12g14070"	3379	4048	4207	4085	4451	4310
"LOC_Os12g16200"	2651	2083	2051	1230	1213	871
"LOC_Os12g16220"	1357	1241	1134.5	798	973	579
"LOC_Os12g16280"	4622.4	4173.4	3591.93	3453.5	3497	2956
"LOC_Os12g16350"	6125.5	5951.5	5083.5	5486.5	5373.5	5125
"LOC_Os12g16720"	196	205	140	209	236	183
"LOC_Os12g17320"	1887	1733	1515	1658	2046	1910
"LOC_Os12g17430"	249	234	202	184	182	165
"LOC_Os12g17600"	241929.95	250187.5	242399.5	155447.83	186873.25	201273.75
"LOC_Os12g17910"	10644	12374	13980	18676	21418	18687
"LOC_Os12g18110"	3164	2886	2937	1927	2288	1469
"LOC_Os12g18630"	1686	1820	1876	2557	2939	2627
"LOC_Os12g18860"	584	568	555	434.5	572	446
"LOC_Os12g18880"	1113	1151	933	1129	1241	1137
"LOC_Os12g18900"	1169.5	1227	1093	1229	1301	1128
"LOC_Os12g19030"	1273	1345	1007	422	376	392
"LOC_Os12g19381"	251833.22	261837.28	267516.6	191658.46	253354.67	218305.79
"LOC_Os12g19470"	47658.09	46235.83	56010.21	44580.75	55431.96	45988.83
"LOC_Os12g21700"	1247	1292	1277	867	1070	934
"LOC_Os12g21710"	1307.5	1407.25	1251.5	1033	1141	1029
"LOC_Os12g21798"	952	1063	1019	1945	1930	2019
"LOC_Os12g21890"	1259	1254.25	1139	1075.33	1187.25	908.17
"LOC_Os12g23180"	19420	21643	19935	19035.5	22784	23556.5
"LOC_Os12g23200"	85876.5	98145.65	68372	81211.5	75884.33	83587
"LOC_Os12g24020"	0	0	1	1171	974	1825
"LOC_Os12g24080"	2889	2823	2720	2873	3025	2236
"LOC_Os12g24170"	1317	1263	963	943	1045	816
"LOC_Os12g25180"	3619	3706	2864	3184	4188	3235
"LOC_Os12g25210"	431	585	402	626	553	591
"LOC_Os12g25630"	62	62	88	70	63	73
"LOC_Os12g25690"	323	341	331	474	491	513
"LOC_Os12g27440"	67	64	81	198	279	222
"LOC_Os12g27520"	1090	1186	1166	1306	1530	1288
"LOC_Os12g29220"	161	159	194	946	1385	1042
"LOC_Os12g29330"	1266	1441	890	900	884	971
"LOC_Os12g29400"	82	107	88	1399	1112	1184
"LOC_Os12g29550"	929	655	622	1098	1045	821
"LOC_Os12g29570"	165	182	179	485	437	362
"LOC_Os12g30540"	2086	1980	1847	1723	1737	1461
"LOC_Os12g31440"	716	678	563	730	743	590
"LOC_Os12g31460"	4819	5380	4371	3687	4450	3852
"LOC_Os12g31780"	886.5	753.5	769	792	1088.5	827.5
"LOC_Os12g31800"	2674	3607	3078	4164.5	4489	4331
"LOC_Os12g31830"	349	316	302	344	327	307
"LOC_Os12g32180"	398	382	319	308	353	297
"LOC_Os12g32240"	7427	7194	7237	5327	6501	4938
"LOC_Os12g32250"	815	831	807	408	456	333
"LOC_Os12g32284"	243	253	266	303	371.5	283
"LOC_Os12g32360"	111	103	66	200	293	220
"LOC_Os12g32380"	753	847.1	758	1205	1178	1190
"LOC_Os12g32580"	863	810	642	608.5	738	546
"LOC_Os12g32950"	747	691	711	809.5	961	716
"LOC_Os12g32980"	1005	1092	879	845	893	816
"LOC_Os12g32986"	2158	2269	1967	3619	3661	3056.5
"LOC_Os12g32992"	1081	1019	892	658	792	618
"LOC_Os12g33020"	522	544	504	977	1114	876
"LOC_Os12g33100"	487	375	424	333	301	266
"LOC_Os12g33120"	17362	15979	10746	10203	8737	9369
"LOC_Os12g33150"	2280	2142	1238	1169	960	730
"LOC_Os12g33180"	50.5	43.5	43	56	58	51.5
"LOC_Os12g34890"	1642	1609	1891	1597	1799	1666
"LOC_Os12g35320"	626	558	531	471	530	425
"LOC_Os12g35465"	783.5	755	766	659	856.5	598.5
"LOC_Os12g35630"	7805	9221	9842	11511	12999	11513
"LOC_Os12g36060"	1031	1229	947	893	779	839
"LOC_Os12g36110"	944	757	754	666.5	634.5	535
"LOC_Os12g36180"	1607	1680	1460	1633	1657	1335
"LOC_Os12g36194"	679	681	749	896	1129	896
"LOC_Os12g36630"	51	52	29	86	92	82
"LOC_Os12g36640"	3316	3318	2237	4679	4495	4838
"LOC_Os12g36830"	1172	874	882	465	591	400
"LOC_Os12g36850"	955	679	770	304	321	317
"LOC_Os12g36880"	6453	4834.1	5453	3875	5250	3723
"LOC_Os12g36910"	203	150	190	63	67	63
"LOC_Os12g37060"	1174	1285	1047	1800	1873	1856
"LOC_Os12g37260"	1145	1397.5	1093	1349	1659	1365
"LOC_Os12g37360"	296	354	352	402	495	401
